Station Name,Restaurant Name,Number of Bikes,Distance,Rating,Number of Reviews
Euclid Ave / Bloor St W,Buk Chang Dong Soon Tofu,14,202.1350881,4.0,486
Euclid Ave / Bloor St W,Hodo Kwaja,14,65.93742111,4.5,244
Euclid Ave / Bloor St W,Imonay House Restaurant,14,93.95575474,4.0,90
Euclid Ave / Bloor St W,Clinton's,14,228.6401541,5.0,2
Euclid Ave / Bloor St W,Damda Restaurant,14,80.46929245,4.5,14
Euclid Ave / Bloor St W,Yupdduk Bloor,14,83.81367501,4.0,28
Euclid Ave / Bloor St W,Kevin's Taiyaki,14,140.6504889,4.5,79
Euclid Ave / Bloor St W,C-Block Taiwanese Bento,14,193.701126,4.5,6
Euclid Ave / Bloor St W,Y Not Italian!,14,432.8182161,5.0,4
Euclid Ave / Bloor St W,Lamhan,14,327.7181327,4.0,5
Euclid Ave / Bloor St W,Chung Chun Rice Dog,14,80.22528696,4.5,72
Euclid Ave / Bloor St W,Ninetails Coffee Bar,14,59.58399388,4.5,34
Euclid Ave / Bloor St W,Mr.Tonkatsu,14,336.9787433,4.0,193
Euclid Ave / Bloor St W,El Pocho Antojitos Bar,14,585.5763101,4.5,84
Euclid Ave / Bloor St W,Barrio Coreano,14,28.26881974,3.5,248
Euclid Ave / Bloor St W,La Bella Managua,14,856.7195182,4.5,254
Euclid Ave / Bloor St W,MamaDon,14,122.3432453,3.5,5
Euclid Ave / Bloor St W,Morellina’s,14,521.286617,5.0,10
Euclid Ave / Bloor St W,Poop Cafe,14,165.1399099,3.0,276
Euclid Ave / Bloor St W,Rustle & Still Café,14,134.0006445,4.5,153
Euclid Ave / Bloor St W,Ave Maria Latin Café,14,36.28999578,4.5,38
Euclid Ave / Bloor St W,Kimchi House,14,172.4401806,4.0,52
Euclid Ave / Bloor St W,Szechuan Noodle Bowl,14,322.0172006,4.5,5
Euclid Ave / Bloor St W,The Korean Kitchen,14,235.2307238,3.5,33
Euclid Ave / Bloor St W,Her Father's Cider Bar & Kitchen,14,856.3421814,4.5,191
Euclid Ave / Bloor St W,Korea House,14,122.6557715,3.5,61
Euclid Ave / Bloor St W,Chantecler,14,627.0868857,5.0,1
Euclid Ave / Bloor St W,Napoli Centrale,14,580.1984958,4.5,64
Euclid Ave / Bloor St W,Dessert Fox,14,27.84339457,4.5,12
Euclid Ave / Bloor St W,KINKA IZAKAYA ANNEX,14,340.5592293,4.0,506
Euclid Ave / Bloor St W,Owl of Minerva,14,229.796282,3.5,118
Euclid Ave / Bloor St W,Doo Roo Ae,14,80.73892603,3.5,85
Yonge St / Aylmer Ave,Trattoria Nervosa,5,527.7014724,4.0,405
Yonge St / Aylmer Ave,Mineral,5,243.7455042,4.5,26
Yonge St / Aylmer Ave,Grandma Loves You,5,280.3957015,5.0,75
Yonge St / Aylmer Ave,Happy Burger,5,145.1123437,4.5,16
Yonge St / Aylmer Ave,Mogouyan Hand-Pulled Noodles,5,694.1564398,4.0,89
Yonge St / Aylmer Ave,156 Cumberland,5,713.4391638,4.5,23
Yonge St / Aylmer Ave,The Oxley,5,643.569837,4.0,182
Yonge St / Aylmer Ave,Black Camel,5,183.466949,4.5,382
Yonge St / Aylmer Ave,The Rebel House,5,259.1595253,3.5,123
Yonge St / Aylmer Ave,PLANTA Yorkville,5,588.9538906,4.0,507
Yonge St / Aylmer Ave,Robot Boil House,5,99.43293877,4.0,22
Yonge St / Aylmer Ave,Yuzuki,5,619.5323315,4.5,43
Yonge St / Aylmer Ave,Buca Yorkville,5,370.5835065,4.0,207
Yonge St / Aylmer Ave,Public School,5,617.0601314,4.0,8
Yonge St / Aylmer Ave,Cafe Landwer - Yonge & Bloor,5,634.9875142,4.0,74
Yonge St / Aylmer Ave,Eataly Toronto,5,653.4652177,3.5,293
Yonge St / Aylmer Ave,More Natas Please,5,690.1319026,4.0,9
Yonge St / Aylmer Ave,Poppadum,5,345.3248751,5.0,6
Yonge St / Aylmer Ave,Pantry,5,332.0509258,4.0,22
Yonge St / Aylmer Ave,The MoMo House,5,583.6929316,4.0,27
Yonge St / Aylmer Ave,Quanto Basta,5,384.336658,3.5,45
Yonge St / Aylmer Ave,Portici,5,319.8847484,4.0,85
Yonge St / Aylmer Ave,Okonomi House Restaurant,5,810.4353273,4.0,316
Yonge St / Aylmer Ave,Skylight Rooftop Bar,5,615.6956369,4.0,14
Yonge St / Aylmer Ave,El Tenedor,5,63.42564168,5.0,5
Yonge St / Aylmer Ave,Osteria Giulia,5,635.1025893,4.5,32
Yonge St / Aylmer Ave,The Bar Jokbal Night Market,5,905.9388532,4.5,4
Yonge St / Aylmer Ave,Joso's,5,583.389244,4.5,172
Yonge St / Aylmer Ave,Clay Restaurant,5,892.2696858,4.0,22
Yonge St / Aylmer Ave,Sang-Ji Fried Bao,5,808.0658901,4.5,10
Yonge St / Aylmer Ave,Kibo Secret Garden,5,699.0594925,4.0,32
Yonge St / Aylmer Ave,Avant Gout Restaurant,5,371.3281811,4.0,21
Yonge St / Aylmer Ave,Kiro Sushi,5,376.3531023,4.0,81
Yonge St / Aylmer Ave,Tokyo Kitchen,5,772.5750936,4.0,168
Yonge St / Aylmer Ave,Aburi Hana,5,582.9283503,4.5,20
Yonge St / Aylmer Ave,Rosedale Diner,5,573.6968449,3.5,115
Yonge St / Aylmer Ave,Ristorante Sotto Sotto,5,643.3016398,4.0,128
Yonge St / Aylmer Ave,Sorrel,5,556.1184915,3.5,32
Yonge St / Aylmer Ave,Fieramosca,5,949.2637181,4.5,112
Yonge St / Aylmer Ave,Joni Restaurant,5,851.8734647,4.0,16
Yonge St / Aylmer Ave,D Azur,5,423.4313026,4.0,1
Yonge St / Aylmer Ave,RollStar Sushi,5,92.56301505,4.5,18
Yonge St / Aylmer Ave,Masaki Saito,5,676.4883398,4.5,12
Yonge St / Aylmer Ave,Kasa Moto,5,628.184752,3.5,263
Yonge St / Aylmer Ave,Lee Chen Bistro,5,365.2918516,3.5,174
Yonge St / Aylmer Ave,Dalbam,5,778.0680471,5.0,1
Yonge St / Aylmer Ave,Terroni,5,519.974337,3.0,321
Yonge St / Aylmer Ave,Café Boulud,5,397.0766469,3.5,276
Yonge St / Aylmer Ave,Mi'hito Sushi Laboratory,5,660.8912152,4.5,6
Yonge St / Aylmer Ave,Bibab Express,5,263.7041346,4.0,6
Davenport Rd / Avenue Rd,Joso's,0,16.6254748,4.5,172
Davenport Rd / Avenue Rd,Osteria Giulia,0,78.9040944,4.5,32
Davenport Rd / Avenue Rd,Trattoria Nervosa,0,605.7810658,4.0,405
Davenport Rd / Avenue Rd,The Oxley,0,553.9309747,4.0,182
Davenport Rd / Avenue Rd,Fieramosca,0,610.7068918,4.5,112
Davenport Rd / Avenue Rd,Ristorante Sotto Sotto,0,140.9911194,4.0,128
Davenport Rd / Avenue Rd,156 Cumberland,0,609.7623594,4.5,23
Davenport Rd / Avenue Rd,Grandma Loves You,0,588.7200096,5.0,75
Davenport Rd / Avenue Rd,Playa Cabana,0,409.3277198,4.0,474
Davenport Rd / Avenue Rd,Pisac Peruvian Bistro,0,303.3616474,4.5,26
Davenport Rd / Avenue Rd,Clay Restaurant,0,806.9815273,4.0,22
Davenport Rd / Avenue Rd,Masaki Saito,0,307.7601329,4.5,12
Davenport Rd / Avenue Rd,Adrak,0,69.38777386,3.5,11
Davenport Rd / Avenue Rd,Mineral,0,622.5315227,4.5,26
Davenport Rd / Avenue Rd,Joni Restaurant,0,644.0039845,4.0,16
Davenport Rd / Avenue Rd,Kibo Secret Garden,0,596.1817786,4.0,32
Davenport Rd / Avenue Rd,Neon Tiger,0,302.0389775,4.0,5
Davenport Rd / Avenue Rd,Blu Ristorante,0,294.862299,4.0,178
Davenport Rd / Avenue Rd,Govinda's,0,221.7653769,4.0,43
Davenport Rd / Avenue Rd,PLANTA Yorkville,0,763.5503813,4.0,507
Davenport Rd / Avenue Rd,Mimi Chinese,0,181.3568041,4.0,52
Davenport Rd / Avenue Rd,Black Camel,0,615.4967575,4.5,382
Davenport Rd / Avenue Rd,The MoMo House,0,714.7375214,4.0,27
Davenport Rd / Avenue Rd,Eataly Toronto,0,847.9549336,3.5,293
Davenport Rd / Avenue Rd,Mi'hito Sushi Laboratory,0,452.8097935,4.5,6
Davenport Rd / Avenue Rd,Aburi Hana,0,533.2263149,4.5,20
Davenport Rd / Avenue Rd,Buca Yorkville,0,637.2147998,4.0,207
Davenport Rd / Avenue Rd,Avenue Diner,0,56.8326592,2.5,23
Davenport Rd / Avenue Rd,Portici,0,675.0459034,4.0,85
Davenport Rd / Avenue Rd,Corner By Spoon And Fork,0,408.2728063,3.5,10
Davenport Rd / Avenue Rd,Kasa Moto,0,562.3887801,3.5,263
Davenport Rd / Avenue Rd,Pantry,0,612.8512187,4.0,22
Davenport Rd / Avenue Rd,Le Paradis Brasserie Bistro,0,309.6545947,3.5,111
Davenport Rd / Avenue Rd,Mogouyan Hand-Pulled Noodles,0,991.2434185,4.0,89
Davenport Rd / Avenue Rd,The Bar Jokbal Night Market,0,1184.419199,4.5,4
Davenport Rd / Avenue Rd,Kebaberie Yorkville,0,443.794611,4.0,9
Davenport Rd / Avenue Rd,The Rebel House,0,585.053049,3.5,123
Davenport Rd / Avenue Rd,Martino's Pizza & Asian Fusion Kitchen,0,596.2782491,4.0,45
Davenport Rd / Avenue Rd,Opus Restaurant,0,647.3310567,4.0,74
Davenport Rd / Avenue Rd,FET ZUN,0,811.56763,4.5,39
Davenport Rd / Avenue Rd,Quanto Basta,0,627.6162663,3.5,45
Davenport Rd / Avenue Rd,Bar Reyna,0,609.4965818,3.5,145
Davenport Rd / Avenue Rd,Happy Burger,0,664.5692293,4.5,16
Davenport Rd / Avenue Rd,Scaramouche Restaurant Pasta Bar & Grill,0,771.5193989,4.5,335
Davenport Rd / Avenue Rd,Avant Gout Restaurant,0,616.208784,4.0,21
Davenport Rd / Avenue Rd,Sorrel,0,717.03356,3.5,32
Davenport Rd / Avenue Rd,Kandl Kafe,0,308.3303921,5.0,1
Davenport Rd / Avenue Rd,Okonomi House Restaurant,0,1044.995896,4.0,316
Davenport Rd / Avenue Rd,Poppadum,0,729.6849593,5.0,6
Davenport Rd / Avenue Rd,More Natas Please,0,988.1595608,4.0,9
Yonge St / Yorkville Ave,Trattoria Nervosa,11,285.7326658,4.0,405
Yonge St / Yorkville Ave,Mogouyan Hand-Pulled Noodles,11,291.2989246,4.0,89
Yonge St / Yorkville Ave,The Oxley,11,452.8918477,4.0,182
Yonge St / Yorkville Ave,Public School,11,282.0893796,4.0,8
Yonge St / Yorkville Ave,The Bar Jokbal Night Market,11,504.5188591,4.5,4
Yonge St / Yorkville Ave,PLANTA Yorkville,11,235.0048636,4.0,507
Yonge St / Yorkville Ave,Cafe Landwer - Yonge & Bloor,11,256.0889209,4.0,74
Yonge St / Yorkville Ave,More Natas Please,11,287.3000677,4.0,9
Yonge St / Yorkville Ave,Lao Lao Bar,11,708.2266914,4.5,45
Yonge St / Yorkville Ave,Yuzuki,11,318.7641046,4.5,43
Yonge St / Yorkville Ave,Okonomi House Restaurant,11,407.2728677,4.0,316
Yonge St / Yorkville Ave,Poppadum,11,58.7276005,5.0,6
Yonge St / Yorkville Ave,Skylight Rooftop Bar,11,281.4033235,4.0,14
Yonge St / Yorkville Ave,Eataly Toronto,11,271.5357999,3.5,293
Yonge St / Yorkville Ave,156 Cumberland,11,497.559965,4.5,23
Yonge St / Yorkville Ave,Buca Yorkville,11,130.6032756,4.0,207
Yonge St / Yorkville Ave,Kiro Sushi,11,44.91790365,4.0,81
Yonge St / Yorkville Ave,Sang-Ji Fried Bao,11,407.9848244,4.5,10
Yonge St / Yorkville Ave,Clay Restaurant,11,608.4640149,4.0,22
Yonge St / Yorkville Ave,Portici,11,97.53512743,4.0,85
Yonge St / Yorkville Ave,The MoMo House,11,262.5318253,4.0,27
Yonge St / Yorkville Ave,Tokyo Kitchen,11,382.6115594,4.0,168
Yonge St / Yorkville Ave,Happy Burger,11,265.2826832,4.5,16
Yonge St / Yorkville Ave,Café Boulud,11,92.04403385,3.5,276
Yonge St / Yorkville Ave,Lee Chen Bistro,11,54.96845068,3.5,174
Yonge St / Yorkville Ave,Fieramosca,11,813.4544659,4.5,112
Yonge St / Yorkville Ave,Yorkville Crepes,11,28.59655831,3.5,187
Yonge St / Yorkville Ave,Koyoi Restaurant & Bar,11,614.2647764,4.0,135
Yonge St / Yorkville Ave,Grandma Loves You,11,682.5026338,5.0,75
Yonge St / Yorkville Ave,D Azur,11,160.8308851,4.0,1
Yonge St / Yorkville Ave,Naan & Kabob,11,350.6437925,4.0,147
Yonge St / Yorkville Ave,Mineral,11,647.6868086,4.5,26
Yonge St / Yorkville Ave,AP Restaurants,11,262.7215474,3.5,18
Yonge St / Yorkville Ave,Joni Restaurant,11,655.1462414,4.0,16
Yonge St / Yorkville Ave,Kibo Secret Garden,11,489.1167134,4.0,32
Yonge St / Yorkville Ave,Dalbam,11,444.5021617,5.0,1
Yonge St / Yorkville Ave,Aburi Hana,11,401.4598057,4.5,20
Yonge St / Yorkville Ave,Miznon,11,192.6333777,4.0,25
Yonge St / Yorkville Ave,Mabu Generation,11,797.5679646,4.0,54
Yonge St / Yorkville Ave,Kasa Moto,11,429.1354768,3.5,263
Yonge St / Yorkville Ave,Miss Fu In Chengdu,11,530.5410239,4.0,8
Yonge St / Yorkville Ave,Black Camel,11,587.1927949,4.5,382
Yonge St / Yorkville Ave,8Mile Detroit Style Pizza,11,398.9051193,4.5,57
Yonge St / Yorkville Ave,Constantine,11,434.0477052,3.5,132
Yonge St / Yorkville Ave,Amal,11,506.4622496,3.5,83
Yonge St / Yorkville Ave,Bhoj Indian Cuisine,11,141.9073751,4.0,72
Yonge St / Yorkville Ave,Maison Selby,11,902.1159866,4.0,114
Yonge St / Yorkville Ave,Cabano's Comfort Food,11,477.566597,4.5,80
Yonge St / Yorkville Ave,Robot Boil House,11,309.5248505,4.0,22
Yonge St / Yorkville Ave,Potato Noodle Soup of Bai,11,475.0355169,4.5,4
Dundas St E / Broadview Ave,Urban House,16,390.5363578,4.5,13
Dundas St E / Broadview Ave,Dine & Dim,16,369.3676634,4.5,28
Dundas St E / Broadview Ave,The Comrade,16,416.7797305,4.0,87
Dundas St E / Broadview Ave,ēst Restaurant,16,416.7879385,4.0,26
Dundas St E / Broadview Ave,O’SOMAE,16,336.914065,4.5,30
Dundas St E / Broadview Ave,White Lily Diner,16,395.1520119,4.5,145
Dundas St E / Broadview Ave,Completo,16,287.0056931,4.5,15
Dundas St E / Broadview Ave,Wynona,16,737.1358683,4.5,62
Dundas St E / Broadview Ave,Lady Marmalade,16,98.5040139,4.0,634
Dundas St E / Broadview Ave,Hermie’s,16,434.3261061,4.5,8
Dundas St E / Broadview Ave,Supreme Taste,16,317.9089965,5.0,14
Dundas St E / Broadview Ave,Oji Seichi,16,332.6639598,4.0,38
Dundas St E / Broadview Ave,Gusto 501,16,1090.743671,4.0,65
Dundas St E / Broadview Ave,The Broadview Bistro Bar,16,384.8886434,4.0,1
Dundas St E / Broadview Ave,Prohibition Social House,16,390.190819,3.5,17
Dundas St E / Broadview Ave,Isaan Der,16,390.1908683,4.0,24
Dundas St E / Broadview Ave,Farside,16,390.9050585,4.5,11
Dundas St E / Broadview Ave,Eastside Social,16,970.1342375,4.5,80
Dundas St E / Broadview Ave,Que Ling Restaurant,16,407.8594162,4.0,94
Dundas St E / Broadview Ave,Tabule Middle Eastern Cuisine,16,478.8574771,4.0,202
Dundas St E / Broadview Ave,Kismet Turkish Restaurant,16,433.0393033,4.0,2
Dundas St E / Broadview Ave,Batifole Restaurant,16,576.7532473,4.0,84
Dundas St E / Broadview Ave,La Carnita,16,424.5729836,3.5,130
Dundas St E / Broadview Ave,Bach Yen,16,563.6531372,4.0,214
Dundas St E / Broadview Ave,Frankie's,16,669.327709,4.0,39
Dundas St E / Broadview Ave,Lamoon Thai Cafe,16,502.9844549,4.5,13
Dundas St E / Broadview Ave,Dumpling House,16,369.5785967,3.5,89
Dundas St E / Broadview Ave,Pho House,16,361.2978733,4.0,83
Dundas St E / Broadview Ave,EAT BKK Thai Kitchen,16,681.7951754,4.0,74
Dundas St E / Broadview Ave,Mi Mi Restaurant,16,466.0693519,4.0,138
Dundas St E / Broadview Ave,Wok & Roast Chinese BBQ,16,311.8795631,3.5,106
Dundas St E / Broadview Ave,Tong Mein,16,484.9719795,5.0,3
Dundas St E / Broadview Ave,The Opera House Grill,16,412.9757923,3.5,14
Dundas St E / Broadview Ave,Souk Tabule,16,986.092127,4.5,124
Dundas St E / Broadview Ave,Café Zuzu,16,976.562807,4.5,10
Dundas St E / Broadview Ave,Hanley's Nashville Hot Chicken,16,424.5729836,3.5,5
Dundas St E / Broadview Ave,The Civic At the Broadview Hotel,16,384.0787993,3.0,28
Dundas St E / Broadview Ave,Juzz Sushi,16,682.1626205,4.0,49
Dundas St E / Broadview Ave,Ladybug Wine Bar,16,803.312982,5.0,2
Dundas St E / Broadview Ave,East End Vine,16,732.7430126,5.0,3
Dundas St E / Broadview Ave,Slayer Burger,16,427.3086241,3.5,15
Dundas St E / Broadview Ave,Bonjour Brioche,16,478.0747867,3.5,309
Dundas St E / Broadview Ave,Reyna on King,16,1336.400029,4.0,37
Dundas St E / Broadview Ave,Sushi Bar,16,311.7640903,3.5,51
Dundas St E / Broadview Ave,Riverside Burgers,16,393.1427445,4.5,16
Dundas St E / Broadview Ave,Hanoi 3 Seasons,16,375.648366,3.5,68
Dundas St E / Broadview Ave,Lamoon Thai Cafe,16,499.2962897,4.5,9
Dundas St E / Broadview Ave,Bamboo Leaves,16,390.7383376,4.5,2
Dundas St E / Broadview Ave,Il Ponte Cucina Italiana,16,511.6828096,3.5,63
Dundas St E / Broadview Ave,Blessed Love,16,437.2290106,4.5,2
Front St W / Yonge St (Hockey Hall of Fame),Richmond Station,9,591.090317,4.5,906
Front St W / Yonge St (Hockey Hall of Fame),Library Bar,9,255.4462874,4.0,128
Front St W / Yonge St (Hockey Hall of Fame),The Rabbit Hole,9,455.5987777,4.0,36
Front St W / Yonge St (Hockey Hall of Fame),Amano Trattoria,9,427.9472795,4.5,24
Front St W / Yonge St (Hockey Hall of Fame),Chotto Matte,9,74.87951565,4.0,165
Front St W / Yonge St (Hockey Hall of Fame),Beerbistro,9,374.9745739,4.0,681
Front St W / Yonge St (Hockey Hall of Fame),King Taps,9,411.6998977,4.0,400
Front St W / Yonge St (Hockey Hall of Fame),Pai Northern Thai Kitchen,9,883.769577,4.5,3475
Front St W / Yonge St (Hockey Hall of Fame),The Butcher Chef,9,386.1072328,4.5,16
Front St W / Yonge St (Hockey Hall of Fame),Cactus Club Cafe,9,523.4358328,4.0,603
Front St W / Yonge St (Hockey Hall of Fame),Reign Restaurant + Bar + Bakery,9,319.2934771,4.0,33
Front St W / Yonge St (Hockey Hall of Fame),The Loose Moose,9,484.6194891,3.5,460
Front St W / Yonge St (Hockey Hall of Fame),Mama Lee's Korean Kitchen,9,352.8823871,4.0,27
Front St W / Yonge St (Hockey Hall of Fame),Pearl Diver,9,691.2413201,4.0,629
Front St W / Yonge St (Hockey Hall of Fame),Cafe Oro Di Napoli,9,750.2689896,4.5,97
Front St W / Yonge St (Hockey Hall of Fame),Sansotei Ramen,9,217.000983,4.5,16
Front St W / Yonge St (Hockey Hall of Fame),KINKA IZAKAYA HARBOURFRONT,9,551.1179814,4.0,78
Front St W / Yonge St (Hockey Hall of Fame),Steam Whistle Biergarten,9,832.3359818,4.5,34
Front St W / Yonge St (Hockey Hall of Fame),Byblos,9,832.2989915,4.5,905
Front St W / Yonge St (Hockey Hall of Fame),Miku,9,547.9762889,4.0,898
Front St W / Yonge St (Hockey Hall of Fame),Stratus,9,277.9917505,4.0,51
Front St W / Yonge St (Hockey Hall of Fame),Teller's Bar and Lounge,9,302.0984413,4.5,5
Front St W / Yonge St (Hockey Hall of Fame),Taverna Mercatto,9,545.9758375,3.5,234
Front St W / Yonge St (Hockey Hall of Fame),The Roof at SOCO,9,586.1678354,4.0,17
Front St W / Yonge St (Hockey Hall of Fame),Chefs Hall,9,662.7426136,4.0,320
Front St W / Yonge St (Hockey Hall of Fame),Evviva Breakfast & Lunch,9,663.047928,4.0,379
Front St W / Yonge St (Hockey Hall of Fame),Union Food Court,9,322.9357145,3.5,8
Front St W / Yonge St (Hockey Hall of Fame),Clockwork Champagne & Cocktails,9,323.7458478,4.0,23
Front St W / Yonge St (Hockey Hall of Fame),Grandma Loves You,9,667.8657615,4.5,11
Front St W / Yonge St (Hockey Hall of Fame),Piano Piano,9,410.2757329,4.0,29
Front St W / Yonge St (Hockey Hall of Fame),Kellys Landing,9,406.5343105,3.5,199
Front St W / Yonge St (Hockey Hall of Fame),Canoe,9,349.5029706,4.0,747
Front St W / Yonge St (Hockey Hall of Fame),Don Alfonso 1890,9,604.9381751,4.0,45
Front St W / Yonge St (Hockey Hall of Fame),Woods Restaurant & Bar,9,395.1626743,4.0,96
Front St W / Yonge St (Hockey Hall of Fame),Uncle Tony's,9,346.0891116,4.0,77
Front St W / Yonge St (Hockey Hall of Fame),E11even,9,455.8566668,3.5,175
Front St W / Yonge St (Hockey Hall of Fame),Laylak Lebanese Cuisine,9,526.715022,4.5,10
Front St W / Yonge St (Hockey Hall of Fame),Cafe Landwer - Adelaide & University,9,637.7430507,4.0,528
Front St W / Yonge St (Hockey Hall of Fame),Ki Modern Japanese + Bar,9,132.8078555,3.5,247
Front St W / Yonge St (Hockey Hall of Fame),Zen Kyoto,9,456.5906533,4.0,12
Front St W / Yonge St (Hockey Hall of Fame),WVRST Union Station,9,298.0730711,4.0,65
Front St W / Yonge St (Hockey Hall of Fame),Carisma,9,492.6096465,4.0,200
Front St W / Yonge St (Hockey Hall of Fame),Lee Chen Asian Bistro - King,9,721.1082518,4.0,206
Front St W / Yonge St (Hockey Hall of Fame),Impact Kitchen,9,532.3847621,4.5,19
Front St W / Yonge St (Hockey Hall of Fame),11:59 Bar:Café,9,581.5002104,4.0,4
Front St W / Yonge St (Hockey Hall of Fame),Corks,9,449.5567996,4.0,27
Front St W / Yonge St (Hockey Hall of Fame),Dukes Refresher,9,486.7542839,4.0,12
Front St W / Yonge St (Hockey Hall of Fame),My Roti Place,9,523.0971721,3.5,25
Front St W / Yonge St (Hockey Hall of Fame),Bob's Bulgogi,9,667.6173097,4.0,89
Front St W / Yonge St (Hockey Hall of Fame),Daily Ritual Cafe,9,304.5697702,4.0,9
Gerrard St E / River St,Dine & Dim,11,658.1226875,4.5,28
Gerrard St E / River St,Café Zuzu,11,563.1668804,4.5,10
Gerrard St E / River St,O’SOMAE,11,524.9825518,4.5,30
Gerrard St E / River St,Completo,11,518.8638517,4.5,15
Gerrard St E / River St,Oji Seichi,11,490.5521304,4.0,38
Gerrard St E / River St,Lady Marmalade,11,572.1678716,4.0,634
Gerrard St E / River St,Supreme Taste,11,521.859106,5.0,14
Gerrard St E / River St,White Lily Diner,11,825.9418967,4.5,145
Gerrard St E / River St,Urban House,11,905.9188434,4.5,13
Gerrard St E / River St,Farside,11,575.112984,4.5,11
Gerrard St E / River St,Saigon PAI,11,747.8440945,4.5,59
Gerrard St E / River St,Gushi Japanese Street Food,11,733.8346785,4.0,17
Gerrard St E / River St,Hermie’s,11,910.9745364,4.5,8
Gerrard St E / River St,ēst Restaurant,11,949.8262919,4.0,26
Gerrard St E / River St,Naija Jollof,11,764.755122,0.0,0
Gerrard St E / River St,The Broadview Bistro Bar,11,873.4489769,4.0,1
Gerrard St E / River St,Que Ling Restaurant,11,759.6222941,4.0,94
Gerrard St E / River St,Ladybug Wine Bar,11,830.7884109,5.0,2
Gerrard St E / River St,The House On Parliament,11,755.6913828,4.0,317
Gerrard St E / River St,Prohibition Social House,11,866.7070013,3.5,17
Gerrard St E / River St,El Nahual Tacos,11,920.0882492,4.5,150
Gerrard St E / River St,The Comrade,11,993.3839137,4.0,87
Gerrard St E / River St,Dumpling House,11,627.2242209,3.5,89
Gerrard St E / River St,Pho House,11,638.3601005,4.0,83
Gerrard St E / River St,Playground Cafe,11,806.7529664,4.5,16
Gerrard St E / River St,Wok & Roast Chinese BBQ,11,527.7638416,3.5,106
Gerrard St E / River St,Isaan Der,11,928.2818405,4.0,24
Gerrard St E / River St,Batifole Restaurant,11,952.6123518,4.0,84
Gerrard St E / River St,Lamoon Thai Cafe,11,885.9436642,4.5,13
Gerrard St E / River St,Mi Mi Restaurant,11,792.3341258,4.0,138
