Restaurant Name,Category Name,Latitude_x,Longitude_x,Distance,Rating,Number of Reviews,Price Point,Bike Station Lat,Bike Station Lon,Station Name,Latitude_y,Longitude_y,Number of Bikes
Miss Likklemore's,caribbean,43.64511981,-79.39534955,177.1292099,4.5,17,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Aloette,french,43.64855831,-79.395963,528.2108374,4.5,304,$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Pai Northern Thai Kitchen,thai,43.64784,-79.38872,782.0795022,4.5,3475,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Le Sélect Bistro,french,43.64390558,-79.39685231,18.19278036,4.0,467,$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
1 Kitchen Toronto,cocktailbars,43.64313343,-79.40199553,437.2088933,4.0,47,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Baro,cocktailbars,43.644851,-79.396964,109.0454905,3.5,192,$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Jacobs & Co. Steakhouse,steak,43.64539876,-79.3980279,206.3592049,4.5,616,$$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Buca,italian,43.64462,-79.40045,310.8805819,4.0,455,$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Ruby Soho,tradamerican,43.64423,-79.40015,285.1836032,4.0,47,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Chubby's Jamaican Kitchen,caribbean,43.64532,-79.40066,368.0601582,4.0,351,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Khao San Road,thai,43.64641203,-79.39361985,376.2755088,4.0,1703,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Wilbur Mexicana,mexican,43.64494,-79.39866,184.6000746,4.0,610,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Tut's Egyptian Street Food,egyptian,43.644424,-79.399435,233.1585987,4.0,81,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
The Parlour,pizza,43.6444882,-79.4015886,404.0669198,4.0,36,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Masseria,pizza,43.64431,-79.39959,248.6646453,4.0,69,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Byblos,mediterranean,43.647546,-79.388123,800.6249076,4.5,905,$$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Lee,asianfusion,43.64723,-79.39931,434.0958333,4.0,718,$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Pink Sky,cocktailbars,43.6454752,-79.39627225,184.9936517,4.0,37,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Holy Cow Japanese Steakhouse,steak,43.64993,-79.39145,808.3854692,4.5,158,$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
MARBL Restaurant,tradamerican,43.64499,-79.39598,145.6285382,3.0,58,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
The Haam,japanese,43.64743,-79.39308,486.4661837,4.0,324,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
SARA,newcanadian,43.64519,-79.40062,356.8104067,4.0,83,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Wvrst,german,43.64418555,-79.40101486,353.4677179,4.0,833,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Siempre Restaurant,breakfast_brunch,43.64339331,-79.39220744,360.7371323,4.0,93,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Raku,japanese,43.64831,-79.39944,545.8569863,4.0,296,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Alder,desserts,43.6467,-79.39809,344.0752471,4.0,26,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Pizzeria Libretto,pizza,43.64432,-79.39874,169.3471713,4.0,118,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Little Sister,bars,43.6452852,-79.4006871,362.8554493,3.5,27,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Rodney's Oyster House,seafood,43.644948,-79.396846,124.8811392,4.0,442,$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Alo Restaurant,bars,43.64851,-79.39584,527.7932972,4.5,345,$$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Campechano Taquería,mexican,43.64586,-79.40077,397.9586244,4.0,191,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Mother Tongue,cocktailbars,43.64739,-79.39327,476.319901,4.0,70,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Avenue Open Kitchen,diners,43.647147,-79.3962388,366.5625597,4.0,140,$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Vagabondo Restobar,italian,43.64402,-79.39078,500.8737891,4.0,42,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Myth,greek,43.64525324,-79.3974031,169.07542,3.5,45,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Shelby's Shawarma,mideastern,43.64861015,-79.3978714,540.1147059,5.0,1,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Hunters Landing,comfortfood,43.64002,-79.39673,424.5666079,3.5,236,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Porchetta & Co,sandwiches,43.64432,-79.39874,169.3471713,4.0,196,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Anejo,bars,43.64474,-79.39992,272.3381865,3.5,64,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Frisaca,latin,43.64735,-79.40437,740.0286904,4.5,16,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Akira Back,japanese,43.64541,-79.3923,378.8818486,4.0,204,$$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Minami Toronto,japanese,43.64670918,-79.38848293,730.7211021,4.0,103,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
The Morning After,breakfast_brunch,43.64016441,-79.39714261,409.9675771,3.5,99,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Pigeon,coffee,43.64611036,-79.3914386,489.7338493,3.0,12,no data,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
416 Snack Bar,tapasmallplates,43.64755,-79.40385,711.0023165,4.0,344,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Hibachi Teppanyaki & Bar,japanese,43.64313853,-79.40205065,441.474878,3.5,117,$$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Bar Wellington,pubs,43.64335,-79.3994,229.7927381,3.5,116,$$,43.643834,-79.396649,424 Wellington St W,43.643834,-79.396649,7
Mogouyan Hand-Pulled Noodles,noodles,43.65573,-79.38449,427.6239207,4.5,66,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Yuugi Izakaya,japanese,43.65574,-79.39382,375.599859,4.5,83,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Pai Northern Thai Kitchen,thai,43.64784,-79.38872,742.7309654,4.5,3475,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Dzo Viet Eatery,vietnamese,43.65445,-79.39178,180.9937899,4.0,150,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Hana Don,japanese,43.65572,-79.38454,420.9041158,4.5,16,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Holy Cow Japanese Steakhouse,steak,43.64993,-79.39145,519.7557771,4.5,158,$$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Manpuku Japanese Eatery,japanese,43.65406,-79.39101,144.0659248,4.0,517,$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Aloette,french,43.64855831,-79.395963,840.7237508,4.5,304,$$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Soya Mandarin Kitchen,chinese,43.65588,-79.39329,336.2864797,4.0,38,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Gyubee Japanese Grill - Dundas,japanese,43.6551427,-79.3857634,307.6437276,4.5,210,$$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Omai Restaurant,japanese,43.6561,-79.39234,305.361151,4.0,126,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Byblos,mediterranean,43.647546,-79.388123,783.4227874,4.5,905,$$$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Richmond Station,newcanadian,43.6513729,-79.379285,895.4512852,4.5,906,$$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Ikkousha Ramen,ramen,43.65024,-79.38873,479.2980816,4.5,308,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Horangee Sikdang,korean,43.660605,-79.382602,876.9069718,4.5,42,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
The Queen And Beaver Public House,pubs,43.65734,-79.38334,590.593556,4.0,414,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Katsuya,japanese,43.65995,-79.37882,1057.020197,4.5,497,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Chefs Hall,food_court,43.6503522,-79.3837951,653.8376012,4.0,320,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Dear Saigon,vietnamese,43.65873314,-79.39439,610.3389124,4.0,18,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Grandma Loves You,hotdog,43.65030223,-79.3839517,649.007598,4.5,11,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Mom's Pan-Fried Buns,chinese,43.65532939,-79.38661928,251.0852491,4.0,18,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Som Tum Jinda,thai,43.66019851,-79.3782113,1108.329837,5.0,8,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Hong Kong Bistro Cafe,chinese,43.65348,-79.39686,601.5880427,4.0,119,$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Moon Palace,seafood,43.6561951,-79.38240341,603.0356255,4.0,60,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
The Rabbit Hole,gastropubs,43.64995,-79.37976,936.2757488,4.0,36,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Sansotei Ramen,ramen,43.655,-79.38643,252.8129542,4.0,941,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Rikki Tikki,indpak,43.6540813,-79.4014858,962.9623813,5.0,25,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Helena's Magic Kitchen,tradamerican,43.65355,-79.39014,123.3300323,4.5,32,$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Patchmon's Thai Desserts & More,desserts,43.6542472,-79.3908683,111.6652213,4.5,45,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Marvelous by Fred,desserts,43.65038,-79.38995,459.7451799,4.5,64,$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
GB Hand-pulled Noodles,chinese,43.65669,-79.38385,525.5356482,4.0,581,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Wah Too Seafood Restaurant,seafood,43.6547399,-79.3872,184.7322737,4.0,34,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Juicy Dumpling,dimsum,43.65252,-79.39854,763.1603302,4.0,626,$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Yeondon Ball Katsu,korean,43.65477555,-79.3874906,166.6827276,4.0,7,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Maezo Indian Cuisine,indpak,43.65481,-79.38975,38.65609881,4.5,12,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Kung Fu Beef Chinese BBQ 真牛中式烤肉,bbq,43.65356,-79.39659,575.5064379,4.5,13,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Yeah Yeah Thai,thai,43.655288,-79.399358,797.345395,4.5,23,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Trios Bistro,newcanadian,43.6545725,-79.3830233,523.627764,4.0,22,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Magical Taste of China,chinese,43.65329794,-79.39690565,608.5637059,4.0,71,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Avenue Café + Bistro,cafes,43.6551,-79.38902,80.34706775,4.0,37,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
The Senator,breakfast_brunch,43.65574,-79.37896,858.8864077,4.0,492,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Butter & Blue,cafes,43.65617849,-79.39262932,310.2036845,4.5,11,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Brown Donkatsu,korean,43.65561316,-79.3848772,393.7655934,4.5,20,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Three Kingdoms Pizza,pizza,43.6560678,-79.3924699,292.5799392,4.5,9,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Muni Robata,japanese,43.65129,-79.38926,360.7398137,4.0,42,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Cactus Club Cafe,cocktailbars,43.64950421,-79.38251803,793.1806843,4.0,603,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Smoque N' Bones,bbq,43.65611292,-79.39374324,382.4716681,4.0,5,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Yummy Yummy Dumplings,chinese,43.6537999,-79.39598,527.8666754,4.0,309,$$,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Liko's Hawaiian BBQ,foodtrucks,43.6516,-79.38331,527.9961126,4.0,4,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Yubu,sushi,43.65867999,-79.39508367,643.2311889,4.0,9,no data,43.6545174,-79.3895315,Dundas St W / St. Patrick St,43.6545174,-79.3895315,0
Rasa,newcanadian,43.6627752,-79.4039682,351.3609749,4.5,327,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Guksu,korean,43.66437,-79.40062,392.8143978,5.0,2,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
LA LA Bakeshop,vietnamese,43.6670868,-79.4011304,106.0034503,4.5,37,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Her Father's Cider Bar & Kitchen,gastropubs,43.66232,-79.40453,393.0541986,4.5,191,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Sushi Maido Japanese Restaurant,japanese,43.6664314,-79.405632,94.85033716,4.0,77,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Zaad,mideastern,43.66672,-79.40455,104.0273827,4.5,58,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Gyubee Japanese Grill - Bloor,bbq,43.66716,-79.40047,378.8509444,4.0,313,$$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
So Famous,chinese,43.666361,-79.405904,92.77755579,5.0,1,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Indian Desire,indpak,43.6659,-79.40672,137.8495612,4.5,15,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Jollof King,african,43.664582,-79.402383,250.6525306,5.0,1,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
EAT BKK Thai Bar & Restaurant ,thai,43.666331,-79.406586,138.6499271,4.0,20,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Insomnia Restaurant & Lounge,lounges,43.665961,-79.411003,483.1867694,4.0,1020,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Dreyfus,french,43.66302,-79.40327,339.838943,4.0,31,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Piccolo Piano Pizzeria,pizza,43.66256,-79.40334,386.2810214,4.5,2,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Fuwa Fuwa Japanese Pancakes,desserts,43.66595128,-79.40787647,231.8280099,4.0,405,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
The Annex Commons,pizza,43.66549,-79.40756,221.2928081,4.5,7,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Yasu,japanese,43.66269,-79.40314,374.3150952,4.5,429,$$$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Fieramosca,italian,43.66963,-79.39719,741.3919532,4.5,112,$$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Original Shawarma,mediterranean,43.66646629,-79.40420743,93.81292189,4.5,7,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Scotty Bons Caribbean Grill,caribbean,43.6660368,-79.4077334,220.6134432,4.0,20,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Piano Piano,italian,43.6630323,-79.40288046,356.2296067,3.5,309,$$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Vietnam Lovely Noodle,noodles,43.66641,-79.40626,113.8663557,4.0,54,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Masala Guys,indpak,43.66621782,-79.40654978,131.4878745,4.5,7,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Jjin Toast,korean,43.66532676,-79.41142268,519.9933215,5.0,23,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
The Innis Cafe,cafes,43.66556,-79.3995599,441.0462417,4.0,23,$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Fresh Kitchen + Juice Bar,vegan,43.666863,-79.4035738,168.8122253,3.5,336,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Pig Out BBQ,bbq,43.66317,-79.40253,354.9307434,4.0,102,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Harbord House,pubs,43.66284307,-79.40442251,337.1038342,3.5,112,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Pita Land,mideastern,43.66528,-79.40358,124.588122,4.5,14,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Parquet,bistros,43.662564,-79.403625,379.9063751,3.5,3,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Akai Sushi,japanese,43.66259,-79.40505,360.6631735,4.0,91,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Mr.Tonkatsu,japanese,43.66541,-79.41074,471.9043875,4.0,193,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Famoso Neapolitan,pizza,43.66626,-79.40688,155.5791247,4.0,173,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Yummy Korean Food Restaurant,korean,43.66469,-79.4140199,741.219011,4.0,275,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Ohiru Cafe,breakfast_brunch,43.657258,-79.404682,953.7335997,4.5,31,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
The Annex,cafes,43.66549,-79.40756,221.2928081,3.5,3,no data,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Victory Cafe,cafes,43.66588,-79.40854,284.2526719,3.0,36,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Bar Mercurio,italian,43.66748177,-79.40064638,394.4604128,3.5,57,$$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Thai Basil Toronto,thai,43.6659,-79.40665,134.8368607,3.0,154,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Daldongnae Korean BBQ - Christie,korean,43.66434,-79.41566,876.7632976,4.5,92,$$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Burrito Bandidos,tex-mex,43.6662884,-79.40548897,63.0827356,3.5,101,$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Kenzo Ramen,ramen,43.66633435,-79.40605513,100.8909596,3.5,133,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Slanted Door,cafes,43.66585,-79.40892,310.0566599,4.0,15,$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
St Louis Bar and Grill,chicken_wings,43.666373,-79.406228,113.8805666,3.0,53,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Jerk King,caribbean,43.6654396,-79.4108124,426.6638166,3.5,72,$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
Her Chef,asianfusion,43.66457,-79.41292,655.2615357,4.5,63,$$,43.665846,-79.404998,Robert St / Bloor St W - SMART,43.665846,-79.404998,9
